841	00001101011001111
842	00001101011010111
843	00001101011011011
844	00001101011100111
845	00001101011101011
846	00001101100011111
847	00001101100101111
848	00001101100110111
849	00001101100111011
850	00001101101001111
851	00001101101010111
852	00001101101011011
853	00001101101100111
854	00001101101101011
855	00001101110001111
856	00001101110010111
857	00001101110011011
858	00001101110100111
859	00001101110101011
860	00001110000111111
861	00001110001011111
862	00001110001101111
863	00001110001110111
864	00001110001111011
865	00001110010011111
866	00001110010101111
867	00001110010110111
868	00001110010111011
869	00001110011001111
870	00001110011010111
871	00001110011011011
872	00001110011100111
873	00001110011101011
874	00001110100011111
875	00001110100101111
876	00001110100110111
877	00001110100111011
878	00001110101001111
879	00001110101010111
880	00001110101011011
881	00001110101100111
882	00001110101101011
883	00001110110001111
884	00001110110010111
885	00001110110011011
886	00001110110100111
887	00001110110101011
888	00001111000011111
889	00001111000101111
890	00001111000110111
891	00001111000111011
892	00001111001001111
893	00001111001010111
894	00001111001011011
895	00001111001100111
896	00001111001101011
897	00001111010001111
898	00001111010010111
899	00001111010011011
900	00001111010100111
901	00001111010101011
902	00010000011111111
903	00010000101111111
904	00010000110111111
905	00010000111011111
906	00010000111101111
907	00010000111110111
908	00010000111111011
909	00010001001111111
910	00010001010111111
911	00010001011011111
912	00010001011101111
913	00010001011110111
914	00010001011111011
915	00010001100111111
916	00010001101011111
917	00010001101101111
918	00010001101110111
919	00010001101111011
920	00010001110011111
921	00010001110101111
922	00010001110110111
923	00010001110111011
924	00010001111001111
925	00010001111010111
926	00010001111011011
927	00010001111100111
928	00010001111101011
929	00010010001111111
930	00010010010111111
931	00010010011011111
932	00010010011101111
933	00010010011110111
934	00010010011111011
935	00010010100111111
936	00010010101011111
937	00010010101101111
938	00010010101110111
939	00010010101111011
940	00010010110011111
941	00010010110101111
942	00010010110110111
943	00010010110111011
944	00010010111001111
945	00010010111010111
946	00010010111011011
947	00010010111100111
948	00010010111101011
949	00010011000111111
950	00010011001011111
951	00010011001101111
952	00010011001110111
953	00010011001111011
954	00010011010011111
955	00010011010101111
956	00010011010110111
957	00010011010111011
958	00010011011001111
959	00010011011010111
960	00010011011011011
961	00010011011100111
962	00010011011101011
963	00010011100011111
964	00010011100101111
965	00010011100110111
966	00010011100111011
967	00010011101001111
968	00010011101010111
969	00010011101011011
970	00010011101100111
971	00010011101101011
972	00010011110001111
973	00010011110010111
974	00010011110011011
975	00010011110100111
976	00010011110101011
977	00010100001111111
978	00010100010111111
979	00010100011011111
980	00010100011101111
981	00010100011110111
982	00010100011111011
983	00010100100111111
984	00010100101011111
985	00010100101101111
986	00010100101110111
987	00010100101111011
988	00010100110011111
989	00010100110101111
990	00010100110110111
991	00010100110111011
992	00010100111001111
993	00010100111010111
994	00010100111011011
995	00010100111100111
996	00010100111101011
997	00010101000111111
998	00010101001011111
999	00010101001101111
1000	00010101001110111
1001	00010101001111011
1002	00010101010011111
1003	00010101010101111
1004	00010101010110111
1005	00010101010111011
1006	00010101011001111
1007	00010101011010111
1008	00010101011011011
1009	00010101011100111
1010	00010101011101011
1011	00010101100011111
1012	00010101100101111
1013	00010101100110111
1014	00010101100111011
1015	00010101101001111
1016	00010101101010111
1017	00010101101011011
1018	00010101101100111
1019	00010101101101011
1020	00010101110001111
1021	00010101110010111
1022	00010101110011011
1023	00010101110100111
1024	00010101110101011
1025	00010110000111111
1026	00010110001011111
1027	00010110001101111
1028	00010110001110111
1029	00010110001111011
1030	00010110010011111
1031	00010110010101111
1032	00010110010110111
1033	00010110010111011
1034	00010110011001111
1035	00010110011010111
1036	00010110011011011
1037	00010110011100111
1038	00010110011101011
1039	00010110100011111
1040	00010110100101111
1041	00010110100110111
1042	00010110100111011
1043	00010110101001111
1044	00010110101010111
1045	00010110101011011
1046	00010110101100111
1047	00010110101101011
1048	00010110110001111
1049	00010110110010111
1050	00010110110011011
1051	00010110110100111
1052	00010110110101011
1053	00010111000011111
1054	00010111000101111
1055	00010111000110111
1056	00010111000111011
1057	00010111001001111
1058	00010111001010111
1059	00010111001011011
1060	00010111001100111
1061	00010111001101011
1062	00010111010001111
1063	00010111010010111
1064	00010111010011011
1065	00010111010100111
1066	00010111010101011
1067	00011000001111111
1068	00011000010111111
1069	00011000011011111
1070	00011000011101111
1071	00011000011110111
1072	00011000011111011
1073	00011000100111111
1074	00011000101011111
1075	00011000101101111
1076	00011000101110111
1077	00011000101111011
1078	00011000110011111
1079	00011000110101111
1080	00011000110110111
1081	00011000110111011
1082	00011000111001111
1083	00011000111010111
1084	00011000111011011
1085	00011000111100111
1086	00011000111101011
1087	00011001000111111
1088	00011001001011111
1089	00011001001101111
1090	00011001001110111
1091	00011001001111011
1092	00011001010011111
1093	00011001010101111
1094	00011001010110111
1095	00011001010111011
1096	00011001011001111
1097	00011001011010111
1098	00011001011011011
1099	00011001011100111
1100	00011001011101011
1101	00011001100011111
1102	00011001100101111
1103	00011001100110111
1104	00011001100111011
1105	00011001101001111
1106	00011001101010111
1107	00011001101011011
1108	00011001101100111
1109	00011001101101011
1110	00011001110001111
1111	00011001110010111
1112	00011001110011011
1113	00011001110100111
1114	00011001110101011
1115	00011010000111111
1116	00011010001011111
1117	00011010001101111
1118	00011010001110111
1119	00011010001111011
1120	00011010010011111
1121	00011010010101111
1122	00011010010110111
1123	00011010010111011
1124	00011010011001111
1125	00011010011010111
1126	00011010011011011
1127	00011010011100111
1128	00011010011101011
1129	00011010100011111
1130	00011010100101111
1131	00011010100110111
1132	00011010100111011
1133	00011010101001111
1134	00011010101010111
1135	00011010101011011
1136	00011010101100111
1137	00011010101101011
1138	00011010110001111
1139	00011010110010111
1140	00011010110011011
1141	00011010110100111
1142	00011010110101011
1143	00011011000011111
1144	00011011000101111
1145	00011011000110111
1146	00011011000111011
1147	00011011001001111
1148	00011011001010111
1149	00011011001011011
1150	00011011001100111
1151	00011011001101011
1152	00011011010001111
1153	00011011010010111
1154	00011011010011011
1155	00011011010100111
1156	00011011010101011
1157	00011100000111111
1158	00011100001011111
1159	00011100001101111
1160	00011100001110111
1161	00011100001111011
1162	00011100010011111
1163	00011100010101111
1164	00011100010110111
1165	00011100010111011
1166	00011100011001111
1167	00011100011010111
1168	00011100011011011
1169	00011100011100111
1170	00011100011101011
1171	00011100100011111
1172	00011100100101111
1173	00011100100110111
1174	00011100100111011
1175	00011100101001111
1176	00011100101010111
1177	00011100101011011
1178	00011100101100111
1179	00011100101101011
1180	00011100110001111
1181	00011100110010111
1182	00011100110011011
1183	00011100110100111
1184	00011100110101011
1185	00011101000011111
1186	00011101000101111
1187	00011101000110111
1188	00011101000111011
1189	00011101001001111
1190	00011101001010111
1191	00011101001011011
1192	00011101001100111
1193	00011101001101011
1194	00011101010001111
1195	00011101010010111
1196	00011101010011011
1197	00011101010100111
1198	00011101010101011
1199	00100000011111111
1200	00100000101111111
1201	00100000110111111
1202	00100000111011111
1203	00100000111101111
1204	00100000111110111
1205	00100000111111011
1206	00100001001111111
1207	00100001010111111
1208	00100001011011111
1209	00100001011101111
1210	00100001011110111
1211	00100001011111011
1212	00100001100111111
1213	00100001101011111
1214	00100001101101111
1215	00100001101110111
1216	00100001101111011
1217	00100001110011111
1218	00100001110101111
1219	00100001110110111
1220	00100001110111011
1221	00100001111001111
1222	00100001111010111
1223	00100001111011011
1224	00100001111100111
1225	00100001111101011
1226	00100010001111111
1227	00100010010111111
1228	00100010011011111
1229	00100010011101111
1230	00100010011110111
1231	00100010011111011
1232	00100010100111111
1233	00100010101011111
1234	00100010101101111
1235	00100010101110111
1236	00100010101111011
1237	00100010110011111
1238	00100010110101111
1239	00100010110110111
1240	00100010110111011
1241	00100010111001111
1242	00100010111010111
1243	00100010111011011
1244	00100010111100111
1245	00100010111101011
1246	00100011000111111
1247	00100011001011111
1248	00100011001101111
1249	00100011001110111
1250	00100011001111011
1251	00100011010011111
1252	00100011010101111
1253	00100011010110111
1254	00100011010111011
1255	00100011011001111
1256	00100011011010111
1257	00100011011011011
1258	00100011011100111
1259	00100011011101011
1260	00100011100011111
1261	00100011100101111
